PERMNO,date,VOL,RET,BID,ASK
25785,1998-09-10,3695300,-0.058503,43.12500,44.00000
25785,1998-09-11,2817800,0.001445,43.12500,43.50000
25785,1998-09-14,3144300,0.069264,46.25000,46.50000
25785,1998-09-15,1869400,0.020243,47.00000,47.25000
25785,1998-09-16,1855600,-0.010582,46.75000,47.00000
25785,1998-09-17,2148500,-0.032086,45.00000,45.37500
25785,1998-09-18,3705400,-0.006906,44.87500,45.06250
25785,1998-09-21,1880500,0.020862,45.75000,46.00000
25785,1998-09-22,2133500,-0.001362,45.43750,45.81250
25785,1998-09-23,3554000,0.060027,48.43750,48.75000
25785,1998-09-24,2656900,-0.019305,47.43750,47.81250
25785,1998-09-25,2318900,0.010499,48.00000,48.25000
25785,1998-09-28,2494800,0.022078,49.00000,49.18750
25785,1998-09-29,1967600,-0.001271,49.06250,49.31250
25785,1998-09-30,2288200,-0.043257,45.87500,47.00000
25785,1998-10-01,3020000,-0.061170,44.00000,44.18750
25785,1998-10-02,3956800,-0.022663,42.43750,43.12500
25785,1998-10-05,5667001,-0.078261,38.68750,39.87500
25785,1998-10-06,4899801,0.022013,39.93750,41.43750
25785,1998-10-07,3447200,0.013846,40.75000,42.06250
25785,1998-10-08,4176600,-0.001517,39.87500,41.50000
25785,1998-10-09,3395600,0.075988,43.18750,45.31250
25785,1998-10-12,3120700,0.028249,45.50000,46.56250
25785,1998-10-13,2347600,-0.031593,43.00000,45.12500
25785,1998-10-14,3990200,0.039716,45.68750,46.00000
25785,1998-10-15,3279200,0.064120,47.87500,49.00000
25785,1998-10-16,6497801,0.042308,49.68750,50.81250
25785,1998-10-19,3888500,-0.003690,49.56250,50.87500
25785,1998-10-20,4726600,0.000000,49.62500,50.75000
25785,1998-10-21,3062400,-0.013580,48.93750,50.12500
25785,1998-10-22,2349400,0.001252,48.93750,50.18750
25785,1998-10-23,1369900,-0.001250,48.87500,49.93750
25785,1998-10-26,2060600,0.006258,49.06250,50.31250
25785,1998-10-27,2015300,0.009950,50.62500,50.87500
25785,1998-10-28,3032300,0.013990,50.00000,51.25000
25785,1998-10-29,2012800,0.007353,51.25000,51.43750
25785,1998-10-30,2393200,0.055961,54.00000,54.25000
25785,1998-11-02,3342800,0.003456,53.75000,55.50000
25785,1998-11-03,1588600,-0.021814,53.00000,53.75000
25785,1998-11-04,2847900,0.014085,53.50000,54.06250
25785,1998-11-05,2888500,-0.006944,52.68750,53.87500
25785,1998-11-06,1594900,0.005828,52.87500,54.00000
25785,1998-11-09,1607100,-0.017381,52.12500,53.18750
25785,1998-11-10,1828400,0.017689,52.81250,53.93750
25785,1998-11-11,2045900,-0.001159,52.68750,54.81250
25785,1998-11-12,1557900,-0.034803,50.87500,53.00000
25785,1998-11-13,1975100,0.026442,52.25000,54.37500
25785,1998-11-16,2378900,0.023419,54.62500,54.75000
25785,1998-11-17,2950600,0.003432,53.75000,55.87500
25785,1998-11-18,1857300,0.001140,54.81250,54.93750
25785,1998-11-19,2202200,-0.009112,53.31250,54.50000
25785,1998-11-20,3447200,0.018391,55.43750,56.50000
25785,1998-11-23,2252000,0.006772,55.75000,55.87500
25785,1998-11-24,2041700,-0.008969,55.18750,55.43750
25785,1998-11-25,1265800,-0.007919,54.50000,55.06250
25785,1998-11-27,1174500,0.005701,55.00000,55.56250
25785,1998-11-30,2118600,-0.001134,54.12500,56.31250
25785,1998-12-01,3768500,0.055619,58.12500,58.31250
25785,1998-12-02,2636900,-0.029032,55.31250,56.50000
25785,1998-12-03,2189200,-0.023256,55.00000,56.18750
25785,1998-12-04,2100900,0.022676,56.25000,56.50000
25785,1998-12-07,1323100,0.002217,55.43750,56.50000
25785,1998-12-08,1829300,-0.027655,,
25785,1998-12-09,1656900,-0.002275,54.68750,54.93750
25785,1998-12-10,1955000,-0.013683,53.00000,55.12500
25785,1998-12-11,1785100,0.015029,53.81250,55.87500
25785,1998-12-14,2704600,-0.045558,52.37500,52.68750
25785,1998-12-15,2002100,0.038186,53.25000,55.31250
25785,1998-12-16,2109300,0.022989,55.43750,56.56250
25785,1998-12-17,3206900,0.024719,56.75000,57.00000
25785,1998-12-18,2892600,-0.002193,56.50000,57.00000
25785,1998-12-21,3104500,-0.026374,54.50000,56.68750
25785,1998-12-22,2720200,0.009029,54.93750,57.00000
25785,1998-12-23,3463300,0.044743,57.31250,58.43750
25785,1998-12-24,1908300,0.008565,57.93750,60.06250
25785,1998-12-28,2277900,0.011677,58.50000,59.62500
25785,1998-12-29,1418700,-0.005247,57.93750,60.00000
25785,1998-12-30,1459000,-0.018987,57.06250,59.18750
25785,1998-12-31,1699200,0.009677,57.50000,59.68750
25785,1999-01-04,2738300,-0.015974,56.62500,57.81250
25785,1999-01-05,3385600,0.030303,59.50000,59.75000
25785,1999-01-06,4433100,0.037815,61.62500,62.81250
25785,1999-01-07,4178800,0.001012,60.75000,62.81250
25785,1999-01-08,7657099,0.051567,65.00000,66.31250
25785,1999-01-11,3950900,-0.007692,63.43750,65.50000
25785,1999-01-12,4162700,-0.025194,61.87500,63.93750
25785,1999-01-13,4938101,-0.023857,61.25000,62.37500
25785,1999-01-14,2991600,-0.016293,59.31250,60.62500
25785,1999-01-15,3344300,0.026915,61.50000,62.00000
25785,1999-01-19,3209700,0.031250,62.87500,64.93750
25785,1999-01-20,3966400,0.011730,63.62500,65.68750
25785,1999-01-21,3924300,-0.040580,61.00000,63.12500
25785,1999-01-22,3063400,-0.019134,60.75000,61.93750
25785,1999-01-25,2473500,0.002053,60.06250,62.18750
25785,1999-01-26,2915600,0.013320,61.68750,61.93750
25785,1999-01-27,2932500,-0.016825,59.25000,61.37500
25785,1999-01-28,6849100,0.036269,62.31250,63.43750
25785,1999-01-29,3437100,-0.017000,60.25000,62.43750
25785,1999-02-01,3548700,-0.011190,59.75000,61.81250
25785,1999-02-02,2366400,-0.028807,59.00000,60.06250
25785,1999-02-03,3987200,0.023305,59.18750,61.37500
25785,1999-02-04,2978100,-0.042443,56.75000,58.87500
25785,1999-02-05,3041000,-0.009730,56.37500,57.37500
25785,1999-02-08,2266000,0.025109,57.75000,58.62500
25785,1999-02-09,2046600,-0.020234,56.43750,58.56250
25785,1999-02-10,1685800,0.022826,57.75000,59.81250
25785,1999-02-11,2124200,0.022317,59.06250,61.12500
25785,1999-02-12,2011500,-0.037422,57.75000,57.93750
25785,1999-02-16,2798000,-0.007559,56.43750,58.50000
25785,1999-02-17,3061000,0.029380,58.06250,60.18750
25785,1999-02-18,2201000,0.015856,59.00000,61.06250
25785,1999-02-19,1513300,-0.020812,58.43750,58.87500
25785,1999-02-22,2738400,0.027630,60.18750,60.56250
25785,1999-02-23,2692300,-0.019648,59.12500,60.31250
25785,1999-02-24,2255200,0.004219,58.43750,59.50000
25785,1999-02-25,2094200,0.001050,59.50000,59.75000
25785,1999-02-26,1937200,-0.004197,57.87500,60.37500
25785,1999-03-01,1688600,-0.015806,57.25000,59.43750
25785,1999-03-02,3280800,-0.021413,56.06250,57.12500
25785,1999-03-03,2539900,-0.005470,55.75000,57.81250
25785,1999-03-04,2430500,0.027503,57.18750,59.31250
25785,1999-03-05,3796100,0.029979,58.93750,61.18750
25785,1999-03-08,1510100,-0.001040,58.87500,60.93750
25785,1999-03-09,4185100,-0.038502,57.75000,58.81250
25785,1999-03-10,3633600,-0.015152,55.75000,57.87500
25785,1999-03-11,5112701,0.018681,56.87500,59.00000
25785,1999-03-12,2640600,0.000000,57.00000,59.06250
25785,1999-03-15,2414900,0.009709,57.43750,58.75000
25785,1999-03-16,1643000,-0.009615,56.87500,59.00000
25785,1999-03-17,1541400,-0.009709,56.31250,58.37500
25785,1999-03-18,2183400,0.016340,57.25000,59.37500
25785,1999-03-19,3195700,0.004287,57.56250,58.62500
25785,1999-03-22,1992500,0.011740,58.50000,59.50000
25785,1999-03-23,3309000,-0.040084,56.62500,57.87500
25785,1999-03-24,2799800,-0.012088,55.06250,57.25000
25785,1999-03-25,2590800,0.038932,58.00000,58.75000
25785,1999-03-26,1853100,-0.024625,55.75000,57.87500
25785,1999-03-29,1987600,0.003293,57.00000,58.18750
25785,1999-03-30,2357800,-0.008753,55.56250,57.75000
25785,1999-03-31,2084100,0.001104,56.62500,57.37500
25785,1999-04-01,1913700,-0.003308,55.43750,57.62500
25785,1999-04-05,3190500,0.032080,57.25000,58.31250
25785,1999-04-06,3979700,-0.001072,57.18750,59.25000
25785,1999-04-07,4922201,0.042918,59.62500,61.75000
25785,1999-04-08,2719900,0.002058,60.87500,62.00000
25785,1999-04-09,2720200,-0.005133,59.50000,61.62500
25785,1999-04-12,3496900,0.015480,61.62500,61.75000
25785,1999-04-13,3929900,0.027439,63.18750,64.31250
25785,1999-04-14,4279400,-0.006924,62.68750,63.75000
25785,1999-04-15,6083301,0.000996,61.68750,63.87500
25785,1999-04-16,5205001,0.032836,63.87500,65.93750
25785,1999-04-19,6426401,0.001927,64.00000,65.25000
25785,1999-04-20,4760300,-0.017308,63.50000,63.87500
25785,1999-04-21,2445100,0.001957,62.93750,65.06250
25785,1999-04-22,2085000,0.000000,63.81250,64.06250
25785,1999-04-23,2199700,-0.003906,62.68750,64.75000
25785,1999-04-26,2339200,0.006863,63.12500,64.12500
25785,1999-04-27,2244100,-0.001947,63.00000,65.12500
25785,1999-04-28,2482800,0.000976,63.06250,65.25000
25785,1999-04-29,3624000,0.030565,65.12500,66.87500
25785,1999-04-30,2453900,-0.025714,62.81250,64.93750
25785,1999-05-03,3501400,0.043011,65.62500,66.87500
25785,1999-05-04,4132500,-0.038425,64.12500,64.87500
25785,1999-05-05,1994300,0.003899,64.12500,65.37500
25785,1999-05-06,1922700,-0.029126,61.43750,63.50000
25785,1999-05-07,3369300,0.038000,63.87500,64.87500
25785,1999-05-10,1701900,-0.012524,63.00000,64.50000
25785,1999-05-11,1830900,0.000000,63.00000,64.06250
25785,1999-05-12,1992100,0.006829,63.93750,65.06250
25785,1999-05-13,2360600,-0.015504,63.37500,64.12500
25785,1999-05-14,3521100,-0.043307,60.75000,61.37500
25785,1999-05-17,7527000,-0.052469,57.18750,57.75000
25785,1999-05-18,4687200,0.013029,58.18750,58.56250
25785,1999-05-19,3936900,-0.010718,57.68750,58.00000
25785,1999-05-20,2085500,0.004334,57.43750,57.93750
25785,1999-05-21,2070200,0.005394,57.68750,58.75000
25785,1999-05-24,2697800,-0.036481,55.87500,56.62500
25785,1999-05-25,4673600,0.010022,56.75000,56.93750
25785,1999-05-26,2977800,0.016538,57.00000,58.18750
25785,1999-05-27,2751800,-0.027115,55.93750,56.25000
25785,1999-05-28,2741800,0.018952,57.12500,57.56250
25785,1999-06-01,3310400,0.006565,57.00000,58.12500
25785,1999-06-02,2632400,-0.017391,55.87500,57.00000
25785,1999-06-03,2110200,0.002212,56.25000,56.75000
25785,1999-06-04,2429300,-0.005519,56.12500,56.81250
25785,1999-06-07,2134000,0.012209,56.43750,57.50000
25785,1999-06-08,2603800,-0.017544,56.00000,56.50000
25785,1999-06-09,2755000,-0.013393,54.68750,55.81250
25785,1999-06-10,2814600,-0.004525,54.43750,55.50000
25785,1999-06-11,2603300,-0.011364,54.06250,54.87500
25785,1999-06-14,2749900,-0.016092,53.25000,54.06250
25785,1999-06-15,2371700,-0.010514,52.43750,53.50000
25785,1999-06-16,3579700,0.035419,54.25000,54.87500
25785,1999-06-17,2847900,-0.003421,54.62500,54.93750
25785,1999-06-18,3481700,0.008009,54.75000,55.06250
25785,1999-06-21,2110400,-0.002270,54.93750,55.12500
25785,1999-06-22,1646700,-0.002275,54.50000,55.12500
25785,1999-06-23,3428800,-0.035348,52.50000,53.00000
25785,1999-06-24,4206200,0.018913,53.56250,54.18750
25785,1999-06-25,2321600,-0.008121,53.25000,53.62500
25785,1999-06-28,2294600,-0.005848,52.93750,53.37500
25785,1999-06-29,2609700,0.008235,53.31250,53.93750
25785,1999-06-30,5764101,0.053676,56.43750,56.75000
25785,1999-07-01,4817501,0.037652,58.56250,58.68750
25785,1999-07-02,2643800,-0.019210,56.87500,57.87500
25785,1999-07-06,2159700,0.004353,57.37500,58.00000
25785,1999-07-07,1979000,-0.003250,57.12500,57.75000
25785,1999-07-08,2598600,-0.017391,56.37500,56.68750
25785,1999-07-09,1655200,-0.008850,55.68750,56.06250
25785,1999-07-12,1952400,-0.004464,55.50000,56.06250
25785,1999-07-13,5508601,-0.040359,53.50000,53.62500
25785,1999-07-14,6412001,-0.010514,52.87500,53.25000
25785,1999-07-15,5385701,0.010626,53.50000,53.81250
25785,1999-07-16,4855001,0.010514,53.75000,54.31250
25785,1999-07-19,3304600,-0.002312,53.93750,54.43750
25785,1999-07-20,3360100,-0.013905,53.06250,53.50000
25785,1999-07-21,2687900,0.022327,54.12500,54.43750
25785,1999-07-22,2705800,-0.008046,53.93750,54.31250
25785,1999-07-23,2238800,-0.009270,53.06250,53.68750
25785,1999-07-26,2169100,-0.007018,52.87500,53.43750
25785,1999-07-27,2901800,0.005889,53.06250,53.62500
25785,1999-07-28,1988500,-0.001171,53.06250,53.68750
25785,1999-07-29,4385000,-0.015991,51.81250,52.25000
25785,1999-07-30,6713601,-0.067308,48.31250,48.93750
25785,1999-08-02,5312501,0.018041,49.06250,49.50000
25785,1999-08-03,5157601,0.013924,49.87500,50.31250
25785,1999-08-04,2693400,-0.018727,48.75000,49.12500
25785,1999-08-05,1903400,-0.005089,48.50000,49.12500
25785,1999-08-06,2269000,-0.015345,48.12500,48.43750
25785,1999-08-09,1913100,-0.002597,47.75000,48.25000
25785,1999-08-10,2979800,-0.033854,46.06250,46.62500
25785,1999-08-11,2673500,0.030997,47.37500,48.00000
25785,1999-08-12,2063300,-0.011765,47.25000,47.50000
25785,1999-08-13,2937200,0.029101,48.62500,49.00000
25785,1999-08-16,2421400,0.000000,48.31250,48.87500
25785,1999-08-17,2991800,0.012853,49.06250,49.31250
25785,1999-08-18,4149100,0.032995,50.56250,51.12500
25785,1999-08-19,2185800,-0.009828,50.06250,50.68750
25785,1999-08-20,2845200,0.026055,51.31250,52.00000
25785,1999-08-23,1686800,0.001209,51.43750,51.87500
25785,1999-08-24,1765100,-0.012077,51.00000,51.43750
25785,1999-08-25,2215100,0.017115,51.68750,52.00000
25785,1999-08-26,2452000,-0.007212,51.31250,51.87500
25785,1999-08-27,1575700,0.000000,51.31250,51.93750
25785,1999-08-30,2594100,-0.016949,50.62500,51.06250
25785,1999-08-31,5013101,0.027094,51.81250,52.00000
25785,1999-09-01,2659699,-0.004796,51.75000,52.37500
25785,1999-09-02,3112899,-0.018072,50.50000,51.25000
25785,1999-09-03,3289599,0.029755,52.18750,52.75000
25785,1999-09-07,2452899,-0.026512,50.75000,51.43750
25785,1999-09-08,2741299,-0.012852,50.18750,50.81250
25785,1999-09-09,2017699,-0.009299,49.56250,50.18750
25785,1999-09-10,2112500,0.016270,50.50000,50.75000
25785,1999-09-13,1552899,0.020936,51.75000,51.93750
25785,1999-09-14,2234099,-0.012063,50.87500,51.43750
25785,1999-09-15,3599500,-0.028083,49.43750,50.06250
25785,1999-09-16,2249099,0.003769,49.68750,50.00000
25785,1999-09-17,2523000,0.000000,49.68750,50.00000
25785,1999-09-20,981900,0.000000,49.62500,50.25000
25785,1999-09-21,2634699,-0.021277,48.62500,49.00000
25785,1999-09-22,2715599,0.019182,49.56250,50.12500
25785,1999-09-23,2578099,-0.012547,48.93750,49.56250
25785,1999-09-24,2023599,0.010165,49.37500,50.00000
25785,1999-09-27,2789199,0.011321,50.06250,50.68750
25785,1999-09-28,2643399,-0.006219,49.87500,50.00000
25785,1999-09-29,1953099,-0.006258,49.37500,49.93750
25785,1999-09-30,1693800,0.012594,49.87500,50.50000
25785,1999-10-01,1860399,0.007463,50.31250,50.87500
25785,1999-10-04,1728699,0.013580,51.00000,51.31250
25785,1999-10-05,3427699,0.009744,51.75000,52.25000
25785,1999-10-06,2231699,0.022919,52.68750,53.25000
25785,1999-10-07,3036599,-0.030660,51.06250,51.75000
25785,1999-10-08,2005500,0.014599,51.81250,52.37500
25785,1999-10-11,2266500,0.016787,53.00000,53.31250
25785,1999-10-12,2046899,-0.001179,52.62500,53.25000
25785,1999-10-13,2191099,-0.003542,52.43750,52.87500
25785,1999-10-14,3176500,0.005924,52.75000,53.31250
25785,1999-10-15,2712899,-0.047114,50.62500,50.87500
25785,1999-10-18,2442000,0.029666,52.06250,52.25000
25785,1999-10-19,2711199,0.014406,52.81250,53.06250
25785,1999-10-20,2024000,0.005917,52.81250,53.43750
25785,1999-10-21,1404899,0.000000,52.81250,53.50000
25785,1999-10-22,1681299,0.014118,53.75000,53.93750
25785,1999-10-25,1604899,0.003480,54.00000,54.37500
25785,1999-10-26,1866399,-0.001156,53.62500,54.31250
25785,1999-10-27,3001500,-0.009259,53.31250,53.93750
25785,1999-10-28,3402199,0.029206,54.25000,54.81250
25785,1999-10-29,3709899,0.005727,54.00000,55.50000
25785,1999-11-01,2053000,-0.004556,54.12500,55.12500
25785,1999-11-02,1823000,-0.004577,,
25785,1999-11-03,2450899,-0.011494,52.75000,54.37500
25785,1999-11-04,1906099,-0.012791,52.50000,53.50000
25785,1999-11-05,1955099,0.011779,,
25785,1999-11-08,1265899,-0.001164,53.00000,54.00000
25785,1999-11-09,1320000,0.008159,53.00000,55.12500
25785,1999-11-10,1752500,-0.005780,53.25000,54.25000
25785,1999-11-11,2377299,-0.009302,52.00000,54.00000
25785,1999-11-12,2260599,0.002347,52.87500,53.87500
25785,1999-11-15,2154799,0.023419,53.37500,55.87500
25785,1999-11-16,1945799,0.000000,54.00000,55.50000
25785,1999-11-17,4084899,-0.036613,51.93750,53.31250
25785,1999-11-18,5989699,-0.035629,,
25785,1999-11-19,3982399,-0.006158,49.00000,52.00000
25785,1999-11-22,3249199,0.004957,50.00000,52.00000
25785,1999-11-23,2685899,-0.002466,49.50000,51.00000
25785,1999-11-24,2545299,0.019778,,
25785,1999-11-26,816100,-0.018182,50.50000,51.00000
25785,1999-11-29,2767099,0.013580,51.25000,51.93750
25785,1999-11-30,2684800,-0.015834,50.25000,50.75000
25785,1999-12-01,2068500,0.002475,50.00000,51.43750
25785,1999-12-02,3668199,-0.002469,50.00000,51.00000
25785,1999-12-03,3784000,0.035891,52.12500,52.50000
25785,1999-12-06,2257199,0.001195,52.12500,52.50000
25785,1999-12-07,3249699,-0.042959,50.12500,50.93750
25785,1999-12-08,2260899,0.006546,50.00000,51.00000
25785,1999-12-09,2206199,-0.002787,50.12500,50.50000
25785,1999-12-10,3730299,-0.027329,48.75000,49.12500
25785,1999-12-13,2145599,-0.001277,48.37500,49.37500
25785,1999-12-14,2476099,-0.007673,47.00000,50.00000
25785,1999-12-15,4677399,0.019330,49.25000,49.62500
25785,1999-12-16,3499899,0.005057,49.37500,50.00000
25785,1999-12-17,5363699,0.007547,49.87500,50.25000
25785,1999-12-20,3095799,0.013733,50.50000,50.87500
25785,1999-12-21,1997399,0.000000,50.62500,51.00000
25785,1999-12-22,2706500,0.004926,50.87500,51.25000
25785,1999-12-23,2450299,0.035539,52.00000,52.81250
25785,1999-12-27,2184399,-0.008284,52.12500,52.50000
25785,1999-12-28,1874199,0.005967,52.50000,52.87500
25785,1999-12-29,1350099,0.003559,52.75000,53.25000
25785,1999-12-30,1845099,0.013002,53.25000,53.62500
25785,1999-12-31,662900,-0.004667,53.25000,53.62500
25785,2000-01-03,2227699,-0.017585,52.12500,52.62500
25785,2000-01-04,4024000,-0.033413,50.50000,50.87500
25785,2000-01-05,2768799,0.003704,50.62500,51.12500
25785,2000-01-06,2497699,0.001230,50.00000,50.87500
25785,2000-01-07,5092099,0.073710,54.50000,54.87500
25785,2000-01-10,2723599,-0.018307,53.50000,53.87500
25785,2000-01-11,2325299,-0.026807,52.00000,52.50000
25785,2000-01-12,2703399,0.028743,53.37500,53.87500
25785,2000-01-13,2159000,-0.011641,52.87500,53.37500
25785,2000-01-14,4106699,-0.024735,51.62500,52.12500
25785,2000-01-18,4272599,0.048309,54.12500,54.50000
25785,2000-01-19,2481799,-0.014977,53.25000,53.62500
25785,2000-01-20,3741199,-0.029240,51.75000,51.93750
25785,2000-01-21,4948699,-0.027711,50.25000,50.62500
25785,2000-01-24,4353599,0.013631,50.87500,51.25000
25785,2000-01-25,3587199,-0.019560,49.87500,50.37500
25785,2000-01-26,7983199,-0.042394,47.75000,48.00000
25785,2000-01-27,5924000,0.040365,49.81250,50.12500
25785,2000-01-28,3313399,-0.008761,48.68750,49.06250
25785,2000-01-31,2693000,0.015306,49.50000,49.87500
25785,2000-02-01,4074699,0.001256,49.62500,50.00000
25785,2000-02-02,5492099,-0.023839,48.25000,48.62500
25785,2000-02-03,3459500,0.002571,48.50000,48.87500
25785,2000-02-04,2368799,-0.014103,47.93750,48.37500
25785,2000-02-07,2051399,-0.002601,47.62500,47.93750
25785,2000-02-08,2883299,0.003911,47.87500,48.25000
25785,2000-02-09,2480299,-0.019481,47.06250,47.37500
25785,2000-02-10,3189599,-0.003974,46.68750,47.00000
25785,2000-02-11,2911799,-0.018617,,
25785,2000-02-14,3138099,0.020325,46.00000,48.00000
25785,2000-02-15,2530699,-0.014608,,
25785,2000-02-16,3246599,-0.001348,46.00000,46.31250
25785,2000-02-17,3353000,-0.009447,45.62500,46.00000
25785,2000-02-18,5003599,-0.054496,43.25000,43.62500
25785,2000-02-22,4035199,0.015850,43.93750,44.25000
25785,2000-02-23,2089399,-0.024113,43.00000,44.00000
25785,2000-02-24,4777899,-0.011628,,
25785,2000-02-25,4497299,0.010294,42.75000,43.18750
25785,2000-02-28,5045899,-0.005822,42.31250,43.00000
25785,2000-02-29,4209101,-0.024890,41.62500,41.81250
25785,2000-03-01,5282899,0.009009,41.75000,42.00000
25785,2000-03-02,2951299,-0.014881,41.06250,41.50000
25785,2000-03-03,4573199,0.031722,42.50000,43.00000
25785,2000-03-06,3865099,-0.017570,41.75000,42.06250
25785,2000-03-07,3782399,-0.019374,41.12500,41.31250
25785,2000-03-08,4303699,0.034954,42.37500,42.68750
25785,2000-03-09,3247199,-0.022026,,
25785,2000-03-10,3307099,-0.013514,,
25785,2000-03-13,3263299,0.036530,42.37500,42.68750
25785,2000-03-14,5376199,-0.054332,40.00000,41.00000
25785,2000-03-15,8223000,0.094720,44.00000,44.06250
25785,2000-03-16,8041899,-0.005674,,
25785,2000-03-17,6629899,0.018545,43.00000,46.00000
25785,2000-03-20,4236699,-0.019608,,
25785,2000-03-21,4975199,0.047143,45.62500,46.00000
25785,2000-03-22,5086699,-0.040928,43.37500,45.00000
25785,2000-03-23,6825699,0.012802,44.00000,44.50000
25785,2000-03-24,3508699,0.002809,,
25785,2000-03-27,3146799,-0.009804,44.00000,44.25000
25785,2000-03-28,2843699,0.007072,44.18750,45.25000
25785,2000-03-29,3304899,0.007022,44.81250,45.00000
25785,2000-03-30,5407300,0.040446,46.25000,46.62500
25785,2000-03-31,2801300,-0.014745,45.50000,48.31250
25785,2000-04-03,5108399,0.023129,46.81250,47.25000
25785,2000-04-04,6954199,0.043883,48.81250,48.87500
25785,2000-04-05,4251000,0.005096,49.06250,49.31250
25785,2000-04-06,4485399,0.012674,,
25785,2000-04-07,2461899,-0.031289,,
25785,2000-04-10,5591299,0.055556,50.00000,52.25000
25785,2000-04-11,4524299,0.017136,51.00000,54.56250
25785,2000-04-12,5616000,0.032491,,
25785,2000-04-13,5609599,0.015152,54.18750,54.56250
25785,2000-04-14,10362699,-0.056257,,
25785,2000-04-17,11813099,0.110706,56.81250,57.06250
25785,2000-04-18,5251699,-0.031763,54.87500,55.37500
25785,2000-04-19,3551599,-0.004525,54.81250,55.12500
25785,2000-04-20,4024099,0.002273,54.75000,55.12500
25785,2000-04-24,3053000,0.003401,55.00000,55.50000
25785,2000-04-25,3183000,-0.005650,54.81250,55.12500
25785,2000-04-26,3886500,0.000000,54.81250,55.18750
25785,2000-04-27,4480000,0.002273,54.75000,55.25000
25785,2000-04-28,3135000,0.002268,54.50000,54.87500
25785,2000-05-01,2707500,-0.012557,53.93750,54.31250
25785,2000-05-02,2474399,-0.015029,53.06250,53.37500
25785,2000-05-03,3345299,-0.008216,52.62500,52.93750
25785,2000-05-04,3261799,-0.003550,52.50000,52.87500
25785,2000-05-05,2994599,0.004751,52.62500,53.00000
25785,2000-05-08,2648000,0.013002,53.50000,53.68750
25785,2000-05-09,4172000,-0.009335,52.81250,53.31250
25785,2000-05-10,3623599,-0.015312,51.93750,52.43750
25785,2000-05-11,1778099,0.013158,52.68750,53.06250
25785,2000-05-12,2318099,0.008264,53.18750,53.56250
25785,2000-05-15,3587899,-0.018735,51.93750,52.37500
25785,2000-05-16,3008599,0.015513,53.00000,53.31250
25785,2000-05-17,2767000,-0.015276,52.12500,52.62500
25785,2000-05-18,3857199,0.023866,53.62500,53.81250
25785,2000-05-19,3483500,-0.003497,53.18750,53.68750
25785,2000-05-22,4173099,-0.040936,51.06250,51.37500
25785,2000-05-23,3061500,0.002439,50.87500,51.50000
25785,2000-05-24,2956399,0.010949,51.75000,52.12500
25785,2000-05-25,2778699,-0.024067,50.68750,51.00000
25785,2000-05-26,5062199,-0.049322,45.75000,48.87500
25785,2000-05-30,3039000,0.018158,48.87500,49.18750
25785,2000-05-31,2189100,-0.010191,48.31250,48.81250
25785,2000-06-01,4655500,0.019305,49.31250,49.68750
25785,2000-06-02,4376599,-0.022727,48.06250,48.43750
25785,2000-06-05,3478699,0.051680,50.68750,51.00000
25785,2000-06-06,3487000,-0.017199,49.75000,50.25000
25785,2000-06-07,2318000,-0.011250,49.18750,49.68750
25785,2000-06-08,2914299,-0.008850,48.81250,49.12500
25785,2000-06-09,2161699,0.012755,49.37500,49.87500
25785,2000-06-12,1907299,0.006297,49.81250,50.00000
25785,2000-06-13,1717899,0.000000,49.75000,50.00000
25785,2000-06-14,2769699,-0.033792,48.18750,48.31250
25785,2000-06-15,4628299,-0.046632,45.87500,46.00000
25785,2000-06-16,4554599,-0.021739,44.93750,45.18750
25785,2000-06-19,3314699,-0.009722,44.50000,44.68750
25785,2000-06-20,4862199,-0.039271,42.62500,43.00000
25785,2000-06-21,3856899,0.020438,43.68750,43.87500
25785,2000-06-22,2494899,0.000000,41.75000,42.31250
25785,2000-06-23,1312799,0.017167,44.31250,44.50000
25785,2000-06-26,2666899,-0.035162,42.81250,43.06250
25785,2000-06-27,3790599,0.000000,42.87500,43.12500
25785,2000-06-28,2670299,0.018950,43.68750,43.75000
25785,2000-06-29,3669199,0.031188,43.12500,43.43750
25785,2000-06-30,3753800,-0.005780,42.87500,43.18750
25785,2000-07-03,1430199,0.021802,43.87500,44.06250
25785,2000-07-05,4013199,0.018492,44.62500,45.06250
25785,2000-07-06,4997099,0.034916,46.18750,46.56250
25785,2000-07-07,3025299,-0.001350,46.12500,46.25000
25785,2000-07-10,2312699,0.010811,46.50000,46.75000
25785,2000-07-11,2519500,0.020053,47.43750,47.62500
25785,2000-07-12,2676000,0.010485,47.87500,48.18750
25785,2000-07-13,2482799,0.000000,48.00000,48.18750
25785,2000-07-14,2369099,-0.014267,47.37500,47.50000
25785,2000-07-17,2800000,-0.023684,46.25000,46.50000
25785,2000-07-18,2993799,0.014825,47.00000,47.31250
25785,2000-07-19,3727699,0.010624,47.56250,47.68750
25785,2000-07-20,2426699,-0.003942,47.31250,47.43750
25785,2000-07-21,2774599,0.000000,47.25000,47.37500
25785,2000-07-24,4756699,-0.005277,46.50000,46.75000
25785,2000-07-25,2868699,0.014745,47.25000,47.50000
25785,2000-07-26,5723599,-0.011889,46.62500,47.00000
25785,2000-07-27,3494899,0.002674,46.50000,47.00000
25785,2000-07-28,2153000,-0.016000,46.00000,46.31250
25785,2000-07-31,3020600,0.009485,46.50000,46.62500
25785,2000-08-01,3097799,0.006711,46.75000,47.00000
